name,LG,cM
DG_8_049,8,50.35983698
DG_8_050,8,52.61140698
DG_8_051,8,53.26945218
DG_8_052,8,53.48182558
DG_8_053,8,57.79121058
DG_8_054,8,60.30534558
DG_8_055,8,60.30576629
DG_8_056,8,60.73571879
DG_8_057,8,60.93956389
DG_8_058,8,61.14713619
DG_8_059,8,61.37743789
DG_8_060,8,62.02811339
DG_8_061,8,62.85590649
DG_8_062,8,65.72257149
DG_8_063,8,68.27159649
DG_8_064,8,71.40221149
DG_8_065,8,74.47138049
DG_8_066,8,75.57711349
DG_8_067,8,77.09740749
DG_8_068,8,78.59240749
DG_8_069,8,79.63107649
DG_8_070,8,89.27719249
DG_8_071,8,93.78670649
DG_8_072,8,95.04844049
DG_8_073,8,95.1466638
DG_8_074,8,96.4175518
DG_8_075,8,99.7808068
DG_8_076,8,100.6160666
DG_8_077,8,100.6165574
DG_8_078,8,101.3169274
DG_8_079,8,101.3177561
DG_8_080,8,101.461447
DG_8_081,8,104.326987
DG_8_082,8,106.707926
DG_8_083,8,106.7092545
DG_8_084,8,107.5982438
DG_8_085,8,107.5987645
DG_8_086,8,110.1718615
DG_8_087,8,112.0249655
DG_8_088,8,115.0618255
DG_8_089,8,116.5456765
DG_8_090,8,118.2205445
DG_8_091,8,121.4422955
DG_8_092,8,125.6130665
DG_8_093,8,126.0417937
DG_8_094,8,126.4447756
DG_8_095,8,126.8826057
DG_8_096,8,128.6812257
DG_8_097,8,129.6503601
DG_8_098,8,130.5653699
DG_8_099,8,132.1698669
DG_8_100,8,136.4661929
DG_8_101,8,142.6958169
DG_8_102,8,145.1956029
DG_8_103,8,147.2061309
DG_8_104,8,148.4180149
DG_8_105,8,149.0786045
DG_8_106,8,149.0792616
DG_8_107,8,149.2285238
DG_8_108,8,149.2290379
DG_8_109,8,149.8353422
DG_8_110,8,151.4893332
DG_8_111,8,154.7691522
DG_8_112,8,155.4602757
DG_8_113,8,156.7332667
DG_8_114,8,160.8035817
DG_8_115,8,164.1986497
DG_8_116,8,165.4289067
DG_8_117,8,171.0091827
DG_8_118,8,175.4729107
DG_8_119,8,176.7888357
DG_8_120,8,182.6314517
DG_8_121,8,188.7055067
DG_8_122,8,194.2031737
DG_8_123,8,196.4555367
DG_8_124,8,202.4836977
DG_8_125,8,210.5025757
DG_8_126,8,212.9602827
DG_8_127,8,216.6052767
DG_8_128,8,217.6756967
DG_8_129,8,218.3266128
DG_8_130,8,219.5997168
DG_8_131,8,220.4598029
DG_8_132,8,225.0092839
DG_8_133,8,228.5463289
DG_8_134,8,229.411762
DG_8_135,8,229.8418359
DG_8_136,8,229.9991631
DG_8_137,8,231.0192321
DG_8_138,8,231.3362062
DG_8_139,8,231.8743404
DG_8_140,8,232.6344134
DG_8_141,8,232.7509086
DG_8_142,8,232.8158194
DG_8_143,8,233.6535138
DG_8_144,8,234.1539673
DG_8_145,8,234.5128429
DG_8_146,8,236.4101089
DG_8_147,8,237.0895831
DG_8_148,8,238.2187081
DG_8_149,8,241.6808251
DG_8_150,8,244.7873511
DG_8_151,8,245.2374065
DG_8_152,8,246.5471165
DG_8_153,8,246.8626741
DG_8_154,8,247.6235243
DG_8_155,8,248.4932207
DG_8_156,8,248.4949988
DG_8_157,8,250.5739668
DG_8_158,8,252.6752818
DG_8_159,8,257.0558188
DG_8_160,8,262.4854748
DG_8_161,8,266.0880378
DG_8_162,8,269.2944798
DG_8_163,8,269.8311099
DG_8_164,8,270.1807991
DG_8_165,8,270.8554634
DG_8_166,8,271.6162896
DG_8_167,8,273.6081856
DG_8_168,8,274.3200868
DG_8_169,8,277.5455728
DG_8_170,8,278.6552638
DG_8_171,8,279.0998208
DG_8_172,8,279.8269232
DG_8_173,8,279.9838519
DG_8_174,8,280.8852056
DG_8_175,8,283.8047176
DG_8_176,8,284.9542276
DG_8_177,8,286.2406016
DG_8_178,8,288.1983316
DG_8_179,8,290.7328576
DG_8_180,8,290.8764845
DG_8_181,8,292.6600865
DG_8_182,8,292.7839856
DG_8_183,8,293.3785011
DG_8_184,8,294.1392667
DG_8_185,8,294.5321788
DG_8_186,8,294.9814033
DG_8_187,8,299.9343753
DG_8_188,8,309.0921653
DG_8_189,8,317.2897883
DG_8_190,8,317.847937
DG_8_191,8,318.8274913
DG_8_192,8,319.7606505
DG_8_193,8,319.9685493
DG_8_194,8,320.4855393
DG_8_195,8,320.5167826
DG_8_196,8,321.171583
DG_8_197,8,321.172507
DG_8_198,8,323.207101
DG_8_199,8,324.1377742
DG_8_200,8,327.6572222
DG_8_201,8,330.2793582
DG_8_202,8,336.3195452
DG_8_203,8,341.4872612
DG_8_204,8,346.7245092
DG_8_205,8,349.6403552
DG_8_206,8,354.3461762
DG_8_207,8,354.6516728
DG_8_208,8,357.3076488
DG_8_209,8,361.8904748
DG_8_210,8,369.4024308
DG_8_211,8,379.7940508
DG_9_001,9,0
DG_9_002,9,6.33233
DG_9_003,9,8.923173
DG_9_004,9,9.1167244
DG_9_005,9,10.0820189
DG_9_006,9,10.08204765
DG_9_007,9,10.08210654
DG_9_008,9,11.34009354
DG_9_009,9,17.43561354
DG_9_010,9,22.62222654
DG_9_011,9,26.04413454
DG_9_012,9,28.20883654
DG_9_013,9,28.21174521
DG_9_014,9,29.48953021
DG_9_015,9,30.05084721
DG_9_016,9,30.99381161
DG_9_017,9,32.02493761
DG_9_018,9,32.37273541
DG_9_019,9,33.44791241
DG_9_020,9,33.65142741
DG_9_021,9,34.05636691
DG_9_022,9,34.22830481
DG_9_023,9,35.19976171
DG_9_024,9,37.58407971
DG_9_025,9,41.32378971
DG_9_026,9,43.92102271
DG_9_027,9,44.26010361
DG_9_028,9,44.33474575
DG_9_029,9,44.33479688
DG_9_030,9,44.33481124
DG_9_031,9,44.3734065
DG_9_032,9,44.5857452
DG_9_033,9,45.3112155
DG_9_034,9,45.7343459
DG_9_035,9,46.5661068
DG_9_036,9,47.2651789
DG_9_037,9,47.26542447
DG_9_038,9,47.2654781
DG_9_039,9,47.9310671
DG_9_040,9,48.2406531
DG_9_041,9,48.8605456
DG_9_042,9,49.3795736
DG_9_043,9,50.302346
DG_9_044,9,50.8151499
DG_9_045,9,51.2519723
DG_9_046,9,54.3602283
DG_9_047,9,56.8352123
DG_9_048,9,58.5207693
DG_9_049,9,59.2711682
DG_9_050,9,60.0851029
DG_9_051,9,61.0435236
DG_9_052,9,61.2736432
DG_9_053,9,61.4483962
DG_9_054,9,61.44839727
DG_9_055,9,66.26378627
DG_9_056,9,68.71441627
DG_9_057,9,70.75419927
DG_9_058,9,79.02599927
DG_9_059,9,83.68626227
DG_9_060,9,88.10341427
DG_9_061,9,93.51742027
DG_9_062,9,94.39468417
DG_9_063,9,94.52279047
DG_9_064,9,94.52300147
DG_9_065,9,96.49786047
DG_9_066,9,99.46322647
DG_9_067,9,103.2290985
DG_9_068,9,104.9495885
DG_9_069,9,106.0177205
DG_9_070,9,110.6130365
DG_9_071,9,115.1171885
DG_9_072,9,116.6199615
DG_9_073,9,119.3468075
DG_9_074,9,123.0776105
DG_9_075,9,124.4255175
DG_9_076,9,124.4255409
DG_9_077,9,126.0160039
DG_9_078,9,129.0180839
DG_9_079,9,133.6735829
DG_9_080,9,138.1310459
DG_9_081,9,139.7971969
DG_9_082,9,140.0482731
DG_9_083,9,142.7344831
DG_9_084,9,144.0516671
DG_9_085,9,144.169013
DG_9_086,9,145.427965
DG_9_087,9,146.872865
DG_9_088,9,146.8730384
DG_9_089,9,147.3213669
DG_9_090,9,149.4466449
DG_9_091,9,150.9302599
DG_9_092,9,151.5885267
DG_9_093,9,152.1363017
DG_9_094,9,152.6910556
DG_9_095,9,152.8826513
DG_9_096,9,154.8383733
DG_9_097,9,154.8384651
DG_9_098,9,155.1663756
DG_9_099,9,155.8625606
DG_9_100,9,156.2546158
DG_9_101,9,157.8035608
DG_9_102,9,160.8338078
DG_9_103,9,162.6731158
DG_9_104,9,165.0877118
DG_9_105,9,167.3317958
DG_9_106,9,168.1472148
DG_9_107,9,173.1360078
DG_9_108,9,175.5836638
DG_9_109,9,179.6396348
DG_9_110,9,181.9048318
DG_9_111,9,183.0952608
DG_9_112,9,187.5233988
DG_9_113,9,190.6319068
DG_9_114,9,192.0078378
DG_9_115,9,193.2586518
DG_9_116,9,194.8747948
DG_9_117,9,195.1933425
DG_9_118,9,196.0914362
DG_9_119,9,197.2714072
DG_9_120,9,197.2714259
DG_9_121,9,198.6806149
DG_9_122,9,199.6064543
DG_9_123,9,199.869908
DG_9_124,9,199.8699229
DG_9_125,9,200.9923479
DG_9_126,9,201.749556
DG_9_127,9,202.3072926
DG_9_128,9,202.5918741
DG_9_129,9,208.8501011
DG_9_130,9,214.5459551
DG_9_131,9,216.2018701
DG_9_132,9,222.5729431
DG_9_133,9,229.6325951
DG_9_134,9,234.4289371
DG_9_135,9,235.5566161
DG_9_136,9,235.5566812
DG_9_137,9,235.954037
DG_9_138,9,235.954083
DG_9_139,9,236.3101827
DG_9_140,9,236.5895168
DG_9_141,9,238.0353338
DG_9_142,9,238.1869515
DG_9_143,9,240.2498145
DG_9_144,9,242.8831425
DG_9_145,9,243.7590893
DG_9_146,9,244.7155287
DG_9_147,9,245.3542552
DG_9_148,9,246.4970342
DG_9_149,9,247.5297882
DG_9_150,9,248.9680942
DG_9_151,9,251.2493292
DG_9_152,9,252.1990354
DG_9_153,9,253.7714554
DG_9_154,9,255.5119264
DG_9_155,9,257.7465214
DG_9_156,9,260.3161974
DG_9_157,9,260.4621141
DG_9_158,9,260.7484002
DG_9_159,9,262.2189102
DG_9_160,9,264.2717082
DG_9_161,9,266.7376372
DG_9_162,9,268.9724082
DG_9_163,9,269.3190883
DG_9_164,9,271.1240953
DG_9_165,9,271.3638492
DG_9_166,9,273.4831612
DG_9_167,9,277.0657732
DG_9_168,9,278.7513932
DG_9_169,9,282.7673032
DG_9_170,9,297.7305432
DG_9_171,9,312.6056432
DG_9_172,9,316.6990382
DG_9_173,9,318.3926332
DG_9_174,9,318.8141283
DG_9_175,9,325.6138073
DG_9_176,9,332.8616673
DG_9_177,9,333.4564062
DG_9_178,9,337.2359482
DG_9_179,9,342.4878802
DG_9_180,9,347.5021492
DG_9_181,9,349.0805272
DG_9_182,9,351.0543042
DG_9_183,9,351.0543189
DG_9_184,9,351.6855397
DG_9_185,9,352.2497114
DG_9_186,9,352.4615357
DG_9_187,9,352.8510236
DG_9_188,9,352.8510979
DG_9_189,9,353.2322772
DG_9_190,9,353.9034681
DG_9_191,9,355.6194091
DG_9_192,9,358.0735111
DG_9_193,9,358.5151697
DG_9_194,9,359.2287192
DG_9_195,9,359.6349016
DG_9_196,9,359.6349376
DG_9_197,9,360.5463095
DG_9_198,9,361.8633875
DG_9_199,9,362.1568055
DG_9_200,9,362.3077708
DG_9_201,9,362.4481375
DG_9_202,9,362.4481506
DG_9_203,9,362.7335574
DG_9_204,9,363.529091
DG_9_205,9,374.352951
DG_9_206,9,389.661721
DG_9_207,9,406.247701
DG_9_208,9,416.582931
DG_10_001,10,0
DG_10_002,10,3.21623031
DG_10_003,10,4.83176174
DG_10_004,10,5.59634347
DG_10_005,10,5.78994335
DG_10_006,10,6.03865897
DG_10_007,10,6.05383946
DG_10_008,10,6.49321053
DG_10_009,10,9.41068276
DG_10_010,10,10.48660739
DG_10_011,10,12.57939321
DG_10_012,10,13.16934468
DG_10_013,10,13.68671418
DG_10_014,10,15.39510097
DG_10_015,10,15.91464004
DG_10_016,10,16.65606362
DG_10_017,10,17.52082082
DG_10_018,10,18.84637902
DG_10_019,10,19.9711723
DG_10_020,10,20.3772058
DG_10_021,10,20.39685363
DG_10_022,10,21.16604582
DG_10_023,10,21.74457446
DG_10_024,10,22.08260739
DG_10_025,10,22.20047694
DG_10_026,10,22.48846672
DG_10_027,10,22.74725436
DG_10_028,10,23.16129442
DG_10_029,10,24.5467057
DG_10_030,10,24.94962875
DG_10_031,10,25.56493009
DG_10_032,10,25.68590666
DG_10_033,10,26.54988807
DG_10_034,10,28.25959976
DG_10_035,10,30.16066155
DG_10_036,10,30.61985704
DG_10_037,10,32.25063736
DG_10_038,10,33.11456673
DG_10_039,10,33.55712733
DG_10_040,10,34.18465618
DG_10_041,10,34.40403767
DG_10_042,10,34.462793
DG_10_043,10,34.95944532
DG_10_044,10,35.91207199
DG_10_045,10,41.45749925
DG_10_046,10,49.29625336
DG_10_047,10,52.22608934
DG_10_048,10,52.59789085
DG_10_049,10,53.21947912
DG_10_050,10,54.41262707
DG_10_051,10,57.46989882
DG_10_052,10,63.53835335
DG_10_053,10,65.06875442
DG_10_054,10,66.26064766
DG_10_055,10,67.89892217
DG_10_056,10,69.79672622
DG_10_057,10,70.36857865
DG_10_058,10,70.80588176
DG_10_059,10,71.54771957
DG_10_060,10,73.56868493
DG_10_061,10,76.12196171
DG_10_062,10,79.84702332
DG_10_063,10,82.29340346
DG_10_064,10,87.33489425
DG_10_065,10,91.95074354
DG_10_066,10,93.27136926
DG_10_067,10,96.78813182
DG_10_068,10,97.8819634
DG_10_069,10,99.0535807
DG_10_070,10,100.652371
DG_10_071,10,101.7854983
DG_10_072,10,103.8327537
DG_10_073,10,105.8620199
DG_10_074,10,107.8273573
DG_10_075,10,108.5012907
DG_10_076,10,110.81086
DG_10_077,10,112.2911186
DG_10_078,10,114.6639743
DG_10_079,10,115.7980263
DG_10_080,10,117.3323496
DG_10_081,10,118.5297526
DG_10_082,10,119.4399248
DG_10_083,10,122.6559882
DG_10_084,10,125.3768551
DG_10_085,10,126.4459917
DG_10_086,10,127.9094548
DG_10_087,10,128.8748824
DG_10_088,10,129.3547242
DG_10_089,10,130.5993075
DG_10_090,10,131.1088225
DG_10_091,10,134.7047213
DG_10_092,10,137.8646754
DG_10_093,10,142.1404883
DG_10_094,10,146.9440646
DG_10_095,10,151.6036392
DG_10_096,10,153.0210507
DG_10_097,10,153.5042462
DG_10_098,10,155.0732829
DG_10_099,10,156.1674233
DG_10_100,10,156.9297969
DG_10_101,10,157.5321199
DG_10_102,10,158.6483905
DG_10_103,10,159.9830656
DG_10_104,10,160.3554998
DG_10_105,10,160.5000866
DG_10_106,10,160.9774578
DG_10_107,10,161.0037319
DG_10_108,10,161.3340674
DG_10_109,10,161.715648
DG_10_110,10,162.090002
DG_10_111,10,162.3931205
DG_10_112,10,162.5166012
DG_10_113,10,162.9264617
DG_10_114,10,163.313633
DG_10_115,10,163.5074593
DG_10_116,10,163.5261296
DG_10_117,10,163.5439954
DG_10_118,10,164.7813498
DG_10_119,10,166.2543954
DG_10_120,10,167.9994282
DG_10_121,10,169.0765125
DG_10_122,10,170.1159425
DG_10_123,10,173.3345371
DG_10_124,10,175.3755487
DG_10_125,10,176.377266
DG_10_126,10,176.7863957
DG_10_127,10,178.7019025
DG_10_128,10,179.3398123
DG_10_129,10,179.9982431
DG_10_130,10,181.2432256
DG_10_131,10,182.9185703
DG_10_132,10,186.0170187
DG_10_133,10,189.7104373
DG_10_134,10,190.7662607
DG_10_135,10,196.0258133
DG_10_136,10,202.6978161
DG_10_137,10,206.9728398
DG_10_138,10,210.9360308
DG_10_139,10,210.9546446
DG_10_140,10,211.1677743
DG_10_141,10,211.9219847
DG_10_142,10,212.435286
DG_10_143,10,212.6409802
DG_10_144,10,214.1221994
DG_10_145,10,215.9324372
DG_10_146,10,217.7115566
DG_10_147,10,219.5315233
DG_10_148,10,222.5405343
DG_10_149,10,226.9336564
DG_10_150,10,227.2249524
DG_10_151,10,227.6369394
DG_10_152,10,228.1271357
DG_10_153,10,229.2433572
DG_10_154,10,233.6148312
DG_10_155,10,238.5156409
DG_10_156,10,239.5913202
DG_10_157,10,240.1405109
DG_11_001,11,0
DG_11_002,11,4.687582
DG_11_003,11,10.478231
DG_11_004,11,12.303224
DG_11_005,11,17.97226
DG_11_006,11,23.448418
DG_11_007,11,26.11203
DG_11_008,11,28.064232
DG_11_009,11,29.0145453
DG_11_010,11,30.0488173
DG_11_011,11,33.7054403
DG_11_012,11,36.5877913
DG_11_013,11,37.2094713
DG_11_014,11,38.4321193
DG_11_015,11,40.4046203
DG_11_016,11,40.5492348
DG_11_017,11,41.4234203
DG_11_018,11,41.8548662
DG_11_019,11,42.0558506
DG_11_020,11,43.5390096
DG_11_021,11,44.2673322
DG_11_022,11,45.4262092
DG_11_023,11,47.8863772
DG_11_024,11,51.7572082
DG_11_025,11,51.75763432
DG_11_026,11,53.77291032
DG_11_027,11,55.38687932
DG_11_028,11,61.15786032
DG_11_029,11,64.44227132
DG_11_030,11,67.77305032
DG_11_031,11,69.38518232
DG_11_032,11,70.78189232
DG_11_033,11,71.37153292
DG_11_034,11,72.21274192
DG_11_035,11,72.39795472
DG_11_036,11,74.47411872
DG_11_037,11,76.49292372
DG_11_038,11,78.09063972
DG_11_039,11,79.14175972
DG_11_040,11,79.45437862
DG_11_041,11,79.60209662
DG_11_042,11,80.41687012
DG_11_043,11,84.80864712
DG_11_044,11,88.65402312
DG_11_045,11,92.51014912
DG_11_046,11,92.51068788
DG_11_047,11,95.50705588
DG_11_048,11,97.91932388
DG_11_049,11,99.65019388
DG_11_050,11,101.4189559
DG_11_051,11,101.9182834
DG_11_052,11,103.6539644
DG_11_053,11,107.6431714
DG_11_054,11,109.9388664
DG_11_055,11,109.9973145
DG_11_056,11,111.0704925
DG_11_057,11,113.6449375
DG_11_058,11,115.9166785
DG_11_059,11,116.450176
DG_11_060,11,118.43951
DG_11_061,11,120.253047
DG_11_062,11,122.364016
DG_11_063,11,122.5115647
DG_11_064,11,124.3187167
DG_11_065,11,125.7255617
DG_11_066,11,126.6845915
DG_11_067,11,126.8643618
DG_11_068,11,127.362864
DG_11_069,11,127.6533616
DG_11_070,11,127.87197
DG_11_071,11,130.75327
DG_11_072,11,132.503636
DG_11_073,11,133.377981
DG_11_074,11,134.904033
DG_11_075,11,136.202711
DG_11_076,11,138.661955
DG_11_077,11,139.869078
DG_11_078,11,140.2787725
DG_11_079,11,141.7523685
DG_11_080,11,142.8326815
DG_11_081,11,145.7876855
DG_11_082,11,146.5944418
DG_11_083,11,148.3057578
DG_11_084,11,150.5137018
DG_11_085,11,151.6854498
DG_11_086,11,153.4307288
DG_11_087,11,155.8457468
DG_11_088,11,157.3094668
DG_11_089,11,157.4366344
DG_11_090,11,158.3772446
DG_11_091,11,158.5307244
DG_11_092,11,158.654212
DG_11_093,11,162.981197
DG_11_094,11,172.265704
DG_11_095,11,184.262504
DG_11_096,11,190.920253
DG_11_097,11,192.655543
DG_11_098,11,198.110772
DG_11_099,11,199.82602
DG_11_100,11,202.34026
DG_11_101,11,203.1773622
DG_11_102,11,203.7633948
DG_11_103,11,204.8478828
DG_11_104,11,206.8191918
DG_11_105,11,207.8080305
DG_11_106,11,208.73244
DG_11_107,11,212.201042
DG_11_108,11,213.507963
DG_11_109,11,217.028885
DG_11_110,11,217.9651134
DG_11_111,11,219.5963144
DG_11_112,11,219.8826972
DG_11_113,11,220.0323984
DG_11_114,11,221.2083554
DG_11_115,11,223.4226244
DG_11_116,11,223.4230858
DG_11_117,11,223.4241861
DG_11_118,11,223.4246378
DG_11_119,11,223.5305154
DG_11_120,11,224.8680304
DG_11_121,11,227.4272344
DG_11_122,11,228.4665964
DG_11_123,11,229.3026518
DG_11_124,11,231.5866568
DG_11_125,11,232.2497138
DG_11_126,11,233.5779728
DG_11_127,11,234.0762054
DG_11_128,11,235.0234979
DG_11_129,11,236.5350789
DG_11_130,11,238.5792509
DG_11_131,11,240.9850769
DG_11_132,11,240.9855723
DG_11_133,11,241.9522832
DG_11_134,11,242.5280076
DG_11_135,11,243.8382726
DG_11_136,11,244.5297413
DG_11_137,11,246.1781253
DG_11_138,11,246.7658707
DG_11_139,11,249.8108127
DG_11_140,11,255.4470947
DG_11_141,11,259.7115397
DG_11_142,11,261.6234547
DG_11_143,11,262.3626271
DG_11_144,11,262.3630005
DG_11_145,11,262.3894503
DG_11_146,11,263.3986753
DG_11_147,11,265.2801273
DG_11_148,11,265.9290296
DG_11_149,11,266.9770796
DG_11_150,11,267.9701617
DG_11_151,11,268.6824849
DG_11_152,11,270.5543779
DG_11_153,11,271.304407
DG_11_154,11,273.661539
DG_11_155,11,274.3946976
DG_11_156,11,275.6523806
DG_11_157,11,276.5436318
DG_11_158,11,278.9936098
DG_11_159,11,280.7073748
DG_12_001,12,0
DG_12_002,12,13.50187
DG_12_003,12,20.081669
DG_12_004,12,25.445923
DG_12_005,12,30.698381
DG_12_006,12,35.641551
DG_12_007,12,42.119659
DG_12_008,12,47.379137
DG_12_009,12,47.8969735
DG_12_010,12,49.0839815
DG_12_011,12,50.0025585
DG_12_012,12,51.7260035
DG_12_013,12,53.5831355
DG_12_014,12,54.8641895
DG_12_015,12,55.152475
DG_12_016,12,55.7654095
DG_12_017,12,56.0453705
DG_12_018,12,57.7700185
DG_12_019,12,58.6690484
DG_12_020,12,61.5773084
DG_12_021,12,70.5384514
DG_12_022,12,81.0416614
DG_12_023,12,86.4429114
DG_12_024,12,88.6797044
DG_12_025,12,91.6825704
DG_12_026,12,100.0191954
DG_12_027,12,106.5570574
DG_12_028,12,110.9290064
DG_12_029,12,116.0023304
DG_12_030,12,117.0278574
DG_12_031,12,117.1620147
DG_12_032,12,117.4217357
DG_12_033,12,117.6924703
DG_12_034,12,118.2264184
DG_12_035,12,118.5681022
DG_12_036,12,118.568607
DG_12_037,12,118.5697445
DG_12_038,12,119.2067561
DG_12_039,12,120.2433901
DG_12_040,12,120.2511141
DG_12_041,12,120.7489723
DG_12_042,12,121.3736072
DG_12_043,12,121.3744721
DG_12_044,12,122.0124821
DG_12_045,12,128.0589401
DG_12_046,12,133.0744551
DG_12_047,12,134.6926581
DG_12_048,12,135.384501
DG_12_049,12,135.3875168
DG_12_050,12,137.0801018
DG_12_051,12,138.2193728
DG_12_052,12,138.8692499
DG_12_053,12,144.4330839
DG_12_054,12,149.6127719
DG_12_055,12,150.2105666
DG_12_056,12,150.21133
DG_12_057,12,151.0015201
DG_12_058,12,158.4728731
DG_12_059,12,166.7832681
DG_12_060,12,173.9061451
DG_12_061,12,178.1282621
DG_12_062,12,179.2377561
DG_12_063,12,183.7325321
DG_12_064,12,187.0882571
DG_12_065,12,188.0836266
DG_12_066,12,189.0656183
DG_12_067,12,192.3624773
DG_12_068,12,195.7191323
DG_12_069,12,198.7685313
DG_12_070,12,203.8088843
DG_12_071,12,208.8941423
DG_12_072,12,209.0742013
DG_12_073,12,210.7973783
DG_12_074,12,211.8701923
DG_12_075,12,213.9581323
DG_12_076,12,214.7933888
DG_12_077,12,215.0305293
DG_12_078,12,215.0311846
DG_12_079,12,216.7058346
DG_12_080,12,217.5291423
DG_12_081,12,221.2175393
DG_12_082,12,225.2266723
DG_12_083,12,229.8598773
DG_12_084,12,232.0221603
DG_12_085,12,232.5655826
DG_12_086,12,233.7561406
DG_12_087,12,235.5273426
DG_12_088,12,236.1539292
DG_12_089,12,236.8233649
DG_12_090,12,239.3538339
DG_12_091,12,239.7878778
DG_12_092,12,240.4796942
DG_12_093,12,240.6210746
DG_12_094,12,242.6750196
DG_12_095,12,244.4904716
DG_12_096,12,251.4333976
DG_12_097,12,257.5211026
DG_12_098,12,259.9945196
DG_12_099,12,262.6852216
DG_12_100,12,263.6762912
DG_12_101,12,264.6759913
DG_12_102,12,265.8016563
DG_12_103,12,267.5490363
DG_12_104,12,270.3861123
DG_12_105,12,273.9243603
DG_12_106,12,276.1557493
DG_12_107,12,276.997346
DG_12_108,12,278.404924
DG_12_109,12,281.950359
DG_12_110,12,288.23871
DG_12_111,12,293.436429
DG_12_112,12,295.106352
DG_12_113,12,296.684802
DG_12_114,12,297.4808885
DG_12_115,12,297.4820625
DG_12_116,12,297.7966648
DG_12_117,12,300.9500438
DG_12_118,12,302.9875428
DG_12_119,12,306.2403368
DG_12_120,12,310.1354458
DG_12_121,12,310.9338193
DG_12_122,12,311.7616443
DG_12_123,12,312.2230632
DG_12_124,12,314.8746602
DG_12_125,12,320.0740472
DG_12_126,12,324.4269492
DG_12_127,12,329.1037482
DG_12_128,12,329.6276103
DG_12_129,12,330.3207139
DG_12_130,12,331.3349799
DG_12_131,12,333.4271649
DG_12_132,12,334.8606899
DG_12_133,12,335.8152358
DG_12_134,12,336.4668231
DG_12_135,12,341.2291531
DG_12_136,12,347.6903991
DG_12_137,12,351.8305501
DG_12_138,12,352.4478355
DG_12_139,12,352.7533488
DG_12_140,12,353.3509181
DG_12_141,12,358.3258661
DG_12_142,12,358.8127173
DG_12_143,12,361.2222933
DG_12_144,12,366.1582513
DG_12_145,12,368.4122103
DG_12_146,12,371.4758033
DG_12_147,12,372.5093613
DG_12_148,12,374.0289323
DG_12_149,12,374.9678212
DG_12_150,12,374.9683319
DG_12_151,12,375.1623054
DG_12_152,12,375.4261416
DG_12_153,12,375.6530998
DG_12_154,12,375.6549232
DG_12_155,12,375.7996582
DG_12_156,12,376.2238865
DG_12_157,12,376.5101198
DG_12_158,12,376.9332798
DG_12_159,12,376.9336707
DG_12_160,12,376.9340842
DG_12_161,12,377.2196177
DG_12_162,12,377.2207448
DG_12_163,12,378.1239642
DG_12_164,12,384.3852872
DG_12_165,12,391.3452942
DG_12_166,12,391.9396591
DG_12_167,12,392.6506767
DG_12_168,12,393.115034
DG_12_169,12,394.374852
DG_12_170,12,394.7483309
DG_12_171,12,397.1809479
DG_12_172,12,401.4071369
DG_12_173,12,403.1688109
DG_12_174,12,404.1265345
DG_12_175,12,406.0374515
DG_12_176,12,407.6972285
DG_12_177,12,409.3424965
DG_12_178,12,411.4995815
DG_12_179,12,411.9545097
DG_12_180,12,413.0280967
DG_12_181,12,414.3788607
DG_12_182,12,416.7489857
DG_12_183,12,419.6216287
DG_12_184,12,420.6988637
DG_12_185,12,423.5051957
DG_12_186,12,427.6008257
DG_12_187,12,427.7538607
DG_12_188,12,428.3597396
DG_12_189,12,428.7046202
DG_12_190,12,429.9187602
DG_12_191,12,431.7880402
DG_12_192,12,433.9933142
DG_12_193,12,434.6551235
DG_12_194,12,434.9373797
DG_12_195,12,436.2670777
DG_12_196,12,438.6937317
DG_12_197,12,440.2579327
DG_12_198,12,441.4277507
DG_12_199,12,441.9227069
DG_12_200,12,444.1273999
DG_12_201,12,452.1097699
DG_12_202,12,456.8270279
DG_12_203,12,459.2793979
DG_12_204,12,461.9598709
DG_12_205,12,462.6204476
DG_12_206,12,462.8968251
DG_12_207,12,464.7144991
DG_12_208,12,465.596197
DG_12_209,12,466.3403296
DG_12_210,12,467.2237839
DG_12_211,12,467.2252387
DG_12_212,12,467.4042441
DG_12_213,12,468.5624431
DG_12_214,12,469.5278634
DG_12_215,12,470.5840484
DG_12_216,12,471.0454918
DG_12_217,12,471.8788617
DG_12_218,12,471.8819825
DG_12_219,12,473.7286945
DG_12_220,12,474.0160776
DG_12_221,12,474.0167333
DG_12_222,12,474.2828521
DG_12_223,12,475.6901221
DG_12_224,12,476.0697114
DG_12_225,12,476.7275065
DG_12_226,12,476.9074899
DG_12_227,12,477.9000712
DG_12_228,12,479.5881122
DG_12_229,12,480.1100915
DG_12_230,12,480.7626497
DG_12_231,12,481.7393554
DG_12_232,12,482.3668332
DG_12_233,12,482.7674031
DG_12_234,12,484.3349291
DG_12_235,12,486.1444641
DG_12_236,12,487.7938651
DG_12_237,12,488.5581709
DG_12_238,12,490.8462749
DG_12_239,12,493.6136329
DG_12_240,12,494.9564349
DG_12_241,12,495.3399857
DG_12_242,12,495.3411242
DG_12_243,12,496.0116666
DG_12_244,12,497.7186886
DG_12_245,12,498.47924
DG_12_246,12,498.8538113
DG_12_247,12,498.860589
DG_12_248,12,500.232761
DG_12_249,12,501.263054
DG_12_250,12,502.863001
DG_12_251,12,505.34249
DG_12_252,12,507.854934
DG_12_253,12,511.454597
